,date,year,month,day,daily_wind_speed,daily_precipitation,DailySustainedWindSpeed
2242,2015-02-26,2015,2,26,6.964285714285714,0.0,15.0
2243,2015-02-27,2015,2,27,5.24,0.0,13.0
2244,2015-02-28,2015,2,28,3.1153846153846154,0.0,12.0
2245,2015-03-01,2015,3,1,1.6041666666666667,1.14,15.0
2246,2015-03-02,2015,3,2,6.454545454545454,0.0,18.0
2247,2015-03-03,2015,3,3,4.75,1.28,14.0
2248,2015-03-04,2015,3,4,5.2682926829268295,0.46,15.0
2249,2015-03-05,2015,3,5,5.426229508196721,1.26,14.0
2250,2015-03-06,2015,3,6,5.846153846153846,0.0,14.0
2251,2015-03-07,2015,3,7,4.64,0.0,16.0
2252,2015-03-08,2015,3,8,4.64,0.0,20.0
2253,2015-03-09,2015,3,9,4.28,0.01,16.0
2254,2015-03-10,2015,3,10,3.1666666666666665,0.93,12.0
2255,2015-03-11,2015,3,11,5.27027027027027,0.01,14.0
2256,2015-03-12,2015,3,12,7.44,0.0,20.0
2257,2015-03-13,2015,3,13,5.96,0.0,13.0
2258,2015-03-14,2015,3,14,4.622222222222222,1.26,15.0
2259,2015-03-15,2015,3,15,9.925925925925926,0.0,23.0
2260,2015-03-16,2015,3,16,3.68,0.0,13.0
2261,2015-03-17,2015,3,17,7.76,0.01,24.0
2262,2015-03-18,2015,3,18,8.28,0.0,20.0
2263,2015-03-19,2015,3,19,5.44,0.0,14.0
2264,2015-03-20,2015,3,20,8.08108108108108,0.45,17.0
2265,2015-03-21,2015,3,21,4.578947368421052,0.0,16.0
2266,2015-03-22,2015,3,22,6.56,0.0,18.0
2267,2015-03-23,2015,3,23,5.88,0.0,16.0
2268,2015-03-24,2015,3,24,3.72,0.0,13.0
2269,2015-03-25,2015,3,25,4.233333333333333,0.06,13.0
2270,2015-03-26,2015,3,26,3.064516129032258,0.8500000000000001,14.0
2271,2015-03-27,2015,3,27,4.340909090909091,0.5,12.0
2272,2015-03-28,2015,3,28,7.333333333333333,0.0,15.0
2273,2015-03-29,2015,3,29,5.6,0.0,14.0
2274,2015-03-30,2015,3,30,6.866666666666666,0.0,24.0
2275,2015-03-31,2015,3,31,5.0,0.34,13.0
2276,2015-04-01,2015,4,1,4.88,0.0,15.0
2277,2015-04-02,2015,4,2,5.44,0.0,20.0
2278,2015-04-03,2015,4,3,5.611111111111111,0.05,16.0
2279,2015-04-04,2015,4,4,8.529411764705882,0.01,24.0
2280,2015-04-05,2015,4,5,4.04,0.0,18.0
2281,2015-04-06,2015,4,6,4.16,0.0,12.0
2282,2015-04-07,2015,4,7,7.5,0.24,17.0
2283,2015-04-08,2015,4,8,10.969696969696969,0.0,22.0
2284,2015-04-09,2015,4,9,8.228571428571428,0.0,18.0
2285,2015-04-10,2015,4,10,3.9361702127659575,0.47,14.0
2286,2015-04-11,2015,4,11,7.84,0.0,17.0
2287,2015-04-12,2015,4,12,3.2,0.0,13.0
2288,2015-04-13,2015,4,13,4.36,0.0,15.0
2289,2015-04-14,2015,4,14,3.6206896551724137,0.01,13.0
2290,2015-04-15,2015,4,15,5.2,0.0,21.0
2291,2015-04-16,2015,4,16,6.04,0.0,16.0
2292,2015-04-17,2015,4,17,5.441176470588236,0.16,15.0
2293,2015-04-18,2015,4,18,3.92,0.0,15.0
2294,2015-04-19,2015,4,19,7.4,0.0,15.0
2295,2015-04-20,2015,4,20,6.586206896551724,2.66,16.0
2296,2015-04-21,2015,4,21,4.357142857142857,0.38,16.0
2297,2015-04-22,2015,4,22,5.84,0.05,20.0
2298,2015-04-23,2015,4,23,8.68,0.0,21.0
2299,2015-04-24,2015,4,24,6.48,0.0,17.0
2300,2015-04-25,2015,4,25,4.8,0.0,14.0
2301,2015-04-26,2015,4,26,4.84,0.0,13.0
2302,2015-04-27,2015,4,27,5.28,0.0,16.0
2303,2015-04-28,2015,4,28,7.16,0.0,17.0
2304,2015-04-29,2015,4,29,5.32,0.0,17.0
2305,2015-04-30,2015,4,30,6.965517241379311,0.0,15.0
2306,2015-05-01,2015,5,1,5.0,0.0,14.0
2307,2015-05-02,2015,5,2,2.6666666666666665,0.0,15.0
2308,2015-05-03,2015,5,3,2.28,0.0,10.0
2309,2015-05-04,2015,5,4,4.807692307692308,0.0,15.0
2310,2015-05-05,2015,5,5,3.64,0.0,13.0
2311,2015-05-06,2015,5,6,4.88,0.0,14.0
2312,2015-05-07,2015,5,7,2.12,0.0,10.0
2313,2015-05-08,2015,5,8,2.4482758620689653,0.0,13.0
2314,2015-05-09,2015,5,9,4.2727272727272725,0.0,9.0
2315,2015-05-10,2015,5,10,2.7058823529411766,0.0,13.0
2316,2015-05-11,2015,5,11,3.4761904761904763,0.0,13.0
2317,2015-05-12,2015,5,12,3.6666666666666665,0.0,15.0
2318,2015-05-13,2015,5,13,6.4,0.0,15.0
2319,2015-05-14,2015,5,14,3.44,0.0,13.0
2320,2015-05-15,2015,5,15,2.76,0.0,13.0
2321,2015-05-16,2015,5,16,2.075,0.63,10.0
2322,2015-05-17,2015,5,17,1.851063829787234,0.07,7.0
2323,2015-05-18,2015,5,18,5.225,0.0,14.0
2324,2015-05-19,2015,5,19,1.763157894736842,0.0,14.0
2325,2015-05-20,2015,5,20,4.48,0.0,14.0
2326,2015-05-21,2015,5,21,2.259259259259259,0.0,12.0
2327,2015-05-22,2015,5,22,5.48,0.0,18.0
2328,2015-05-23,2015,5,23,3.96,0.0,15.0
2329,2015-05-24,2015,5,24,3.12,0.0,10.0
2330,2015-05-25,2015,5,25,3.48,0.0,13.0
2331,2015-05-26,2015,5,26,4.2,0.0,12.0
2332,2015-05-27,2015,5,27,4.233333333333333,0.08,15.0
2333,2015-05-28,2015,5,28,3.8,0.0,12.0
2334,2015-05-29,2015,5,29,4.0,0.0,12.0
2335,2015-05-30,2015,5,30,4.925925925925926,0.0,14.0
2336,2015-05-31,2015,5,31,5.0,3.65,20.0
2337,2015-06-01,2015,6,1,9.58974358974359,1.45,16.0
2338,2015-06-02,2015,6,2,6.043478260869565,0.45,14.0
2339,2015-06-03,2015,6,3,4.925,0.0,10.0
2340,2015-06-04,2015,6,4,5.142857142857143,0.0,12.0
2341,2015-06-05,2015,6,5,2.56140350877193,0.43,9.0
2342,2015-06-06,2015,6,6,3.441860465116279,0.5700000000000001,9.0
2343,2015-06-07,2015,6,7,2.92,0.0,12.0
2344,2015-06-08,2015,6,8,5.48,0.06,15.0
2345,2015-06-09,2015,6,9,3.810810810810811,0.01,15.0
2346,2015-06-10,2015,6,10,2.84,0.0,13.0
2347,2015-06-11,2015,6,11,3.96,0.0,14.0
2348,2015-06-12,2015,6,12,4.24,0.0,13.0
2349,2015-06-13,2015,6,13,4.592592592592593,0.0,14.0
2350,2015-06-14,2015,6,14,1.9705882352941175,0.57,10.0
2351,2015-06-15,2015,6,15,4.382352941176471,1.77,17.0
2352,2015-06-16,2015,6,16,1.7,0.5700000000000001,8.0
2353,2015-06-17,2015,6,17,3.5172413793103448,0.0,12.0
2354,2015-06-18,2015,6,18,3.15625,0.0,8.0
2355,2015-06-19,2015,6,19,2.9696969696969697,0.0,10.0
2356,2015-06-20,2015,6,20,5.54054054054054,0.0,15.0
2357,2015-06-21,2015,6,21,3.631578947368421,2.1,16.0
2358,2015-06-22,2015,6,22,4.76,0.0,13.0
2359,2015-06-23,2015,6,23,4.96,0.02,16.0
2360,2015-06-24,2015,6,24,4.28,0.0,13.0
2361,2015-06-25,2015,6,25,3.04,0.0,13.0
2362,2015-06-26,2015,6,26,4.4,0.0,16.0
2363,2015-06-27,2015,6,27,7.6976744186046515,2.67,16.0
2364,2015-06-28,2015,6,28,4.872340425531915,0.6,18.0
2365,2015-06-29,2015,6,29,4.28,0.0,12.0
2366,2015-06-30,2015,6,30,4.2,0.08,14.0
